Hugo_Symbol	meanh	meant	log(FC)
CSF3R	2504.5686000000005	441.7292000000001	-2.503328019140027
CAPSL	281.4468	37.51660000000001	-2.9072612526964074
DSC3	19.25	1320.8322000000003	6.100444940601483
C18orf56	6.961000000000001	53.11699999999998	2.9318071868106834
PLAC9	1421.0093999999997	136.65560000000005	-3.378299611781712
ATOH8	1382.5876000000003	88.089	-3.972265205790633
PRPH	25.750799999999998	164.35080000000002	2.6740893206450145
DCAF12L2	0.767	18.116	4.561894056547178
ADCY10	1.7512	13.262	2.9208825953596538
EMR3	75.5458	7.784800000000003	-3.2786196699075987
VEPH1	731.5653999999998	50.9088	-3.8449998786888204
ADGB	50.2556	5.759599999999998	-3.12524383914254
STARD8	402.9226000000001	56.677800000000005	-2.829647063832127
DUSP9	1.4818	163.08100000000007	6.782094159416483
MGC4294	0.8024	8.189599999999997	3.351399477786571
GAS2L2	56.9982	7.964599999999999	-2.839242546451697
TMED6	52.123400000000004	10.447799999999997	-2.318732008654479
HOXC6	15.331600000000002	136.26780000000002	3.151864525358869
PKMYT1	85.62480000000004	832.3816000000002	3.2811444560264063
SEMA3G	594.0504000000002	62.8838	-3.239825030477637
TENM4	18.4366	140.96460000000002	2.9346883789298843
CYP3A7	37.992200000000004	5.3900000000000015	-2.817346077929164
TSPAN32	152.9298	29.657399999999992	-2.3664055280830545
CLEC12A	452.79600000000005	67.56080000000003	-2.744602896884244
C22orf15	127.863	18.766400000000004	-2.7683750223017816
TNR	21.046599999999998	0.6422	-5.034420714804465
ETV4	65.76139999999998	663.7492	3.3353252989584905
RIMS2	2.0038	42.758799999999994	4.4154109403385124
GABRA3	0.45819999999999994	61.15560000000002	7.060363343087051
ERVMER34-1	20.565799999999996	179.10280000000006	3.122468793639179
AVPR2	46.23560000000001	7.437799999999998	-2.6360562506485548
EME1	20.17260000000001	167.52000000000004	3.0538644006893594
HIST1H2AM	5.513599999999999	53.08000000000002	3.2671018589199705
SEMA3E	73.2014	12.133200000000004	-2.5929111449495146
CHRNB4	1.4574	36.368	4.641200788348189
BNC1	20.152200000000004	227.0066	3.4937249927468574
FPR1	1459.3570000000002	256.4514000000001	-2.508575498143432
PCDH19	6.0318000000000005	87.99459999999999	3.866754493809748
CD93	2186.0233999999996	300.56620000000004	-2.8625541581885523
CENPE	11.080599999999997	92.86339999999998	3.0670740995939405
FDCSP	165.83679999999995	2752.9604	4.053147769030712
CDK5R1	21.832200000000004	126.6392	2.5361946257711345
RP11-553A10.1	2.884999999999999	50.46559999999999	4.128657082290339
MRC1L1	1673.8967999999995	139.52519999999998	-3.5846129652983847
SLC19A3	248.79099999999994	20.136399999999995	-3.627056611544009
PAX9	24.431800000000003	184.04340000000005	2.9132139515779776
C10orf95	85.85399999999998	16.1692	-2.4086370513316036
CYP17A1	24.1582	4.718799999999999	-2.3560210339094985
EXO1	14.197999999999997	233.3006	4.038430393587627
SIGLEC11	61.13319999999999	6.616999999999999	-3.2077069018743343
RNASE4	1297.9808000000003	263.1922	-2.3020804039399683
COL9A3	34.413	232.2512000000001	2.754660479202948
S100A2	384.7010000000001	31808.49500000001	6.369530723198445
GATA4	5.090199999999999	27.4398	2.430475718474559
GAL	4.589200000000002	201.03099999999995	5.453031497620028
MMP1	95.76740000000001	4340.7545999999975	5.502267418989907
FGFR4	1212.4670000000003	126.49140000000008	-3.2608342754185426
CDH22	2.3462	31.684399999999993	3.755374790673833
HHIPL2	4.088799999999999	31.663600000000002	2.9530758907685017
CA4	1690.2377999999997	40.108000000000004	-5.397192396272531
ALX1	0.8392000000000001	13.560599999999996	4.014262524985296
BAIAP2L2	10.398799999999996	122.43979999999999	3.557583634338785
TUBA3E	0.41900000000000004	14.505000000000003	5.113456241386008
GPA33	136.1114	5.928000000000001	-4.521098646847242
SPC25	24.414599999999997	288.481	3.562660256210495
KCTD1	153.7334	975.2736	2.6653763665991113
C10orf91	3.8017999999999996	30.850599999999986	3.020544004272697
EDN1	1383.5718	255.59660000000008	-2.436456963580753
FZD4	512.8416000000001	103.79960000000001	-2.3047124091462776
KRT15	311.87960000000015	16120.8348	5.691793454655812
TMEM249	2.2405999999999997	11.078800000000001	2.305844602543413
CHAF1B	31.9386	181.20100000000002	2.504217937255926
P2RY14	146.58980000000008	22.188200000000005	-2.723920181558664
ECT2	131.3446	1116.6107999999997	3.08769762226747
IGSF9	24.499999999999996	653.7202000000001	4.737819622901144
MAP7D2	8.178199999999999	80.5736	3.3004519661834877
SPRR1B	63.51100000000001	13276.420000000002	7.707643973702298
DMRTA2	0.5848	34.2256	5.8709887116969
KRT24	1.5688	30.816200000000002	4.2959556257938605
GADD45B	7813.451199999999	1382.6876000000002	-2.4984846918675325
FOLR3	210.03740000000005	37.43119999999999	-2.4883330369427226
LHFPL1	1.6985999999999999	13.265599999999997	2.9652718696131104
KIAA1549L	2.6500000000000004	55.76379999999999	4.39526461159646
GTSF1	40.378400000000006	266.1822	2.7207584493973234
CCDC85A	114.529	13.844399999999998	-3.048338515333394
TRIM9	7.494199999999998	44.85240000000001	2.5813387992156662
ANGPT4	27.049000000000007	1.3909999999999996	-4.281380933691141
GDNF	1.5133999999999999	33.32959999999999	4.4609387479169245
DNAH9	206.70899999999995	27.612599999999993	-2.9042025608328044
ERCC6L	4.6498	69.3562	3.898784287409523
GUCY1A2	107.5566	20.729199999999995	-2.3753597107865736
HOXD4	3.7542	26.440199999999994	2.816155674793725
ESYT3	299.2853999999999	43.821	-2.771827589477009
DRP2	1.0231999999999999	5.177399999999999	2.3391396141406697
FOXO6	12.166400000000001	62.6238	2.363808711375372
IHH	53.02540000000001	3.7343999999999995	-3.8277352275751526
STARD9	150.7282	29.265199999999997	-2.364691315230045
HSF2BP	8.1398	39.669999999999995	2.28498314536711
DSCC1	32.38619999999999	178.28040000000004	2.4606969968766124
TBC1D26	12.674400000000002	2.422	-2.3876466822109035
S100A7	22.078200000000002	6831.686	8.27347530036185
HRC	42.773599999999995	8.497800000000002	-2.331559340792256
C1orf116	1645.9402	260.05799999999994	-2.6620065965321302
ABCA9	94.32160000000003	15.757999999999996	-2.5815037512590813
ANGPTL1	249.21660000000008	22.0236	-3.5002779499537247
TICRR	7.311599999999999	131.00799999999998	4.163323956172308
MEGF10	1.9388000000000003	33.09140000000001	4.093220436404433
HOXC4	4.2696	21.596	2.338591300348303
CASS4	260.85300000000007	40.416599999999995	-2.690217158634147
ORC1	14.960199999999997	162.88940000000005	3.444691356207489
PPP1R42	69.75319999999998	9.776999999999997	-2.8347956456728878
DES	2505.6083999999996	114.15999999999997	-4.456031809315838
HIST1H1B	1.4611999999999994	10.102400000000003	2.789472506950968
ZNF385B	531.5929999999998	53.48660000000001	-3.313072703926817
SPERT	0.5357999999999999	16.441999999999997	4.93954740728469
GAD1	6.691599999999998	111.70260000000003	4.061167747503609
SBSN	17.1544	1347.4956	6.295558085475651
C1QTNF7	190.56919999999994	17.0904	-3.4790568994264475
NRCAM	72.26539999999999	354.32	2.2936759336770534
CYP3A4	1.245	15.346599999999999	3.623701418191931
GCLC	301.49899999999997	2317.0552	2.942067292258578
CCNE1	27.615199999999994	453.02660000000003	4.036061281210582
CDK1	133.05	1060.9697999999999	2.9953431757371924
KRT17	520.5592	49591.605999999985	6.573889895159543
NR5A2	75.80600000000001	13.812000000000001	-2.456389802069619
WFDC5	8.8036	176.49940000000004	4.325425872429812
PGC	9582.966200000003	470.43999999999994	-4.34838964192373
MAG	20.920399999999994	3.9477999999999995	-2.405789628111823
MMP13	6.829999999999999	1339.6407999999997	7.615744926585348
C16orf59	17.394400000000005	223.50699999999998	3.683625194972789
AMY1A	24.353800000000007	4.694400000000001	-2.375134216879149
EPN3	35.833400000000005	419.5958000000001	3.5496233939645685
CPM	2005.2677999999996	316.5228000000001	-2.663413589175417
TMPRSS11E	2.6336	387.55920000000015	7.201236649026328
ITLN1	3815.7209999999995	12.834000000000001	-8.215840988863265
CLDN1	550.6035999999999	4563.1776	3.050952857104085
C17orf72	235.29519999999997	46.799	-2.3299222822440937
COL11A1	11.381800000000004	835.7267999999999	6.198230761790758
MACROD2	360.69739999999996	73.87540000000001	-2.287623081916157
SLC7A5	259.2878000000001	2236.4478000000004	3.108582854122298
ANGPTL5	13.853200000000001	1.1522000000000003	-3.5877561999926635
ASF1B	68.96979999999999	625.2358000000003	3.180363698768688
ARC	104.32700000000001	12.720600000000006	-3.0358739522584366
XRCC2	7.112999999999999	93.49580000000002	3.7163714893383517
SPRR3	47.74540000000001	9198.412200000002	7.5898792947958995
NOVA2	158.60420000000005	22.2008	-2.836747405813162
GALNT14	40.3202	633.6212000000003	3.9740459064450016
RHCG	7.102399999999999	1092.3268	7.26488221414533
AL163636.6	440.22979999999995	64.79899999999999	-2.764213353092558
LY6D	31.684999999999995	5510.677200000002	7.442285794863084
GPR87	10.9154	797.5474	6.1911333593191715
CHRM1	58.87080000000001	5.186400000000001	-3.504746849538077
SLC4A4	172.29440000000005	26.00139999999999	-2.7282146012646495
MT1H	46.45419999999999	706.1157999999997	3.92602385474476
SFTPB	196724.38220000002	16932.5284	-3.538306457016815
ZFP36	26140.907199999994	4940.4356	-2.4035990541435086
CYP4B1	7293.149200000001	343.39059999999995	-4.408619455851547
MSR1	2844.7472000000007	407.65019999999987	-2.8028968244120205
ITGA8	466.06719999999996	49.85620000000001	-3.2246931541124937
CACNA1B	0.9942	33.5738	5.077655922037086
EPHA6	2.3843999999999994	18.794999999999995	2.978650731846915
VSNL1	72.7972	717.0566	3.300132134620393
PBK	20.026799999999998	322.31120000000004	4.008450499143033
FCRL6	93.72020000000002	16.3078	-2.52279786419769
CDT1	36.35040000000001	400.97360000000003	3.4634641083629174
PRRX2	47.4392	318.74799999999993	2.7482647037002965
CLSPN	19.848	165.28459999999995	3.0578867657527735
HOXB8	5.6118	113.8442	4.342453389003516
C1orf194	860.0523999999999	88.97840000000002	-3.2728974994083693
KCNT2	64.63819999999998	6.2132	-3.3789786236550885
ATP8A1	400.41519999999997	60.744400000000034	-2.7206734222496523
SPOCK3	11.9682	100.07899999999998	3.063861184668325
NCAPH	32.7462	535.2266000000001	4.030750412276732
LRRC71	94.9296	14.680400000000002	-2.692966726019523
IGFL1	2.5478	626.8711999999999	7.942773208342567
ST6GALNAC3	89.69539999999999	13.831799999999998	-2.6970450851965277
MYOC	120.24220000000003	2.4459999999999997	-5.619375096650709
ZPLD1	0.47019999999999995	2.5316	2.4287030287495948
DEPDC1B	11.930999999999997	178.48	3.902975545605136
PTPRZ1	46.37520000000001	931.2955999999998	4.327813753678984
COCH	24.001200000000004	309.0066	3.68645920875093
UNC45B	16.081200000000003	1.6635999999999997	-3.2729945710992125
ARL9	4.6346	27.939000000000007	2.59176365018861
APCDD1L	1.9662000000000004	52.96340000000001	4.7515137554949805
TMEM88	525.2557999999999	58.596799999999995	-3.1641264019422195
TPRXL	3.416000000000001	68.82299999999996	4.332510900565179
APOA1	43.17379999999999	7.6146	-2.5033159210436953
SPOCK2	3414.9087999999992	583.049	-2.5501580106899313
MLPH	3520.103399999999	528.7496000000001	-2.7349612354626576
CHODL	7.0344000000000015	72.77620000000002	3.3709674440347657
HTR3C	48.31879999999999	2.4852000000000007	-4.281150761194009
SLC35D3	0.7078	4.2398	2.582582544654779
FAM72D	11.642600000000002	121.04960000000004	3.378113133215592
IL22RA2	1.665	9.195200000000002	2.4653587769894223
TWIST1	19.702599999999997	198.5172	3.332806082613519
GAPT	106.87700000000002	21.298599999999997	-2.3271209101267254
PLA1A	430.5916	79.321	-2.440545404767709
GLYATL2	2.7272000000000003	94.73460000000001	5.118399028996279
FAM132A	24.15600000000001	234.90180000000007	3.2816042852364817
CENPH	83.25060000000002	410.9695999999999	2.303499104609006
GREM2	29.0262	5.527399999999999	-2.3926827875637753
CBLN4	22.646	3.3762	-2.745783972848606
DIO2	17.709	168.2374000000001	3.2479438067057047
ACER1	1.4876000000000003	7.937399999999999	2.4156798579095793
PRDM16	101.35619999999999	18.342999999999996	-2.466132825445272
PADI1	1.0958	27.759	4.6628991828284665
HIST1H2AI	3.8628000000000005	54.013400000000004	3.80559847720539
NEIL3	4.372199999999999	70.41360000000002	4.009422802755632
C9orf135	158.65060000000003	14.640999999999998	-3.437766977275463
SFRP5	135.09700000000004	21.680999999999994	-2.6394924329046185
AP000769.1	7.1482	40.345800000000004	2.4967665913618204
ARHGEF15	726.2057999999998	74.67440000000002	-3.2816928067700166
TDRD5	2.9081999999999995	59.88399999999999	4.3639721971410985
DSP	243.83599999999996	3781.279999999999	3.9548916367995566
MAB21L3	3.0232	18.358600000000003	2.602307716308323
GLYATL1	1.2764	8.625799999999996	2.756577752034966
GPR37	12.671600000000002	64.36180000000002	2.34460597413775
TMEM100	3152.8461999999986	89.90940000000002	-5.132039027997731
TEK	723.352	51.8888	-3.801202790131022
FGD5	665.8952	124.75780000000003	-2.416165123431685
SLC35F3	6.1847999999999965	45.64039999999998	2.883512587555539
SOX21	7.2487999999999975	136.9616	4.239885465981941
PCDH12	387.73619999999994	59.92	-2.693965906005562
TMEM232	83.46340000000002	14.698600000000004	-2.505464943036794
CDC20	75.8426	1678.7086	4.4681995875184874
AGER	41586.527200000004	844.4441999999997	-5.621970309100222
CCL24	352.07399999999996	65.70259999999999	-2.4218563233455312
NGEF	21.384999999999994	176.5468	3.0453795594306694
CCDC69	1350.5184000000002	258.74260000000004	-2.3839237883816753
GJB4	2.6719999999999997	70.05900000000001	4.712578482789779
CNTNAP2	5.960799999999999	153.2176	4.683932249907447
EDNRB	1429.0372	94.18980000000002	-3.9233288262382002
MYOZ1	133.16920000000007	17.63	-2.917156067912977
FXYD1	2030.8807999999997	172.63159999999996	-3.5563370876058125
ADIRF	7435.557399999999	1199.3061999999998	-2.6322408502640866
SLC30A3	8.003999999999998	48.7924	2.607863375919758
FPR2	486.3953999999999	42.79959999999999	-3.5064603662634575
SLC6A2	1.5522000000000005	29.918000000000003	4.26862737019888
PEBP4	3927.2747999999992	173.58140000000012	-4.499844279915993
TPSD1	231.35879999999997	46.16240000000002	-2.325341837237295
SHOX2	2.765	73.127	4.725052791797098
GRIA1	169.14419999999998	14.391999999999998	-3.5549147107653556
MELK	24.593199999999996	533.165	4.4382507049834015
FGR	1664.2833999999996	303.7578	-2.4539077612177094
FAM13C	201.18520000000007	37.9116	-2.407812928941203
PVRL1	149.96440000000007	2546.0342	4.08555983302183
RPL39L	162.8368	1757.7666	3.4322448383239603
GABRQ	0.44099999999999995	31.272400000000008	6.147967477119008
ST18	2.638	14.819799999999997	2.4900095082415734
TMPRSS2	1846.5551999999998	304.0942000000001	-2.602246185226497
KRT78	2.4574000000000003	90.14020000000002	5.196966036375552
PID1	760.5125999999998	125.69079999999998	-2.5970930955425304
CAV1	15776.990999999998	2435.045199999999	-2.6958016222822843
SYNGR4	1.456	7.1548	2.296901083946299
TROAP	48.13960000000001	1022.0180000000001	4.4080526410607375
MS4A2	132.1402	16.8324	-2.9727566343857346
CD52	16765.639199999994	1961.7248000000004	-3.0953129149845737
CHGB	5.762200000000002	78.31139999999999	3.76453069884922
DTL	54.7356	276.0284000000001	2.3342653392361923
RGS13	84.88960000000002	10.66	-2.99338037896185
CD300C	284.37819999999994	46.6566	-2.6076577914422194
RHOV	55.38760000000002	1032.763	4.2208023837013675
AC012313.1	1.0839999999999999	5.428199999999999	2.324109120603773
ECT2L	63.03139999999999	8.013599999999999	-2.9755483026592278
FAM69C	0.6636	31.010800000000007	5.546313047785094
ALDH1A2	327.21599999999995	54.33059999999998	-2.5904064093765684
ITLN2	1049.0972	34.68	-4.918900642592068
KLK12	8.107600000000001	163.21699999999998	4.331372606846209
RECQL4	67.5302	668.5034	3.3073301624938627
ERBB4	28.287599999999987	4.931199999999999	-2.5201591075202154
ZMAT4	1.1370000000000002	6.426599999999999	2.498823425710104
IVL	7.5098	571.1942000000003	6.249063033265304
TUBB3	117.61720000000001	1232.1462000000001	3.389002492534404
TCERG1L	1.2624	11.2072	3.150184865538028
SYT5	5.723	39.6978	2.7942155453174333
XDH	5.8826	68.14500000000002	3.5340819605594933
SPRR1A	49.084999999999994	8156.793199999998	7.376576050192148
ERG	761.3896000000001	127.03260000000002	-2.583436084854908
TMEM171	7.812199999999999	97.1022	3.635703193273006
DPEP2	557.1213999999999	75.1322	-2.8904884808916753
DNAI2	133.66000000000003	18.841999999999995	-2.8265437650251113
CDC6	34.6934	588.701	4.084801939568597
NEK2	19.981599999999997	412.0572000000001	4.366100605249922
SUSD2	5060.581799999999	240.18960000000004	-4.397057666729008
TRIML2	0.7256	14.2936	4.300051054683995
CD69	780.4882000000002	145.40880000000004	-2.424262238224742
INMT-FAM188B	94.22940000000004	7.805200000000001	-3.5936697521419774
HIGD1B	1377.7651999999998	100.77680000000002	-3.7730945867135026
GIMAP8	740.307	81.49819999999998	-3.1832835692047854
GAPDH	28202.732200000002	138892.35440000007	2.300060346873571
IGFBP2	2319.5014000000006	14857.641200000002	2.679318469625906
DENND2A	376.1502	73.3822	-2.357806795072982
NETO1	2.8686000000000007	32.446200000000005	3.499630807442158
GOLT1A	282.0295999999999	54.66880000000001	-2.3670569731790656
NR3C2	169.7073999999999	29.3724	-2.5305164169144336
PPP1R32	241.81720000000004	48.106000000000016	-2.329628114561814
LMO3	1261.7473999999995	226.94679999999997	-2.4749970625593125
F2RL2	12.5636	79.78600000000004	2.6668857035526092
TMPRSS11A	1.0396	208.13040000000004	7.645315354637824
ITM2A	1498.8953999999999	272.9478	-2.457202734818479
DNAI1	147.66440000000006	25.225399999999993	-2.549373001194618
DSC2	167.25360000000003	1145.1848	2.7754712575626748
HHIP	593.3053999999998	40.166999999999994	-3.884692295364361
NLRP11	0.5495999999999999	8.770199999999999	3.996155833711296
F10	280.78700000000003	42.48660000000001	-2.7243963412807313
SPC24	29.5748	301.09920000000005	3.3477985574603086
CCDC141	93.5866	9.288	-3.332862098032137
ABI3BP	2313.2334	298.1935999999999	-2.9555896388456175
KRT13	108.58320000000005	10602.677800000003	6.6094839594333115
KIF2C	31.33619999999999	576.956	4.202559153410086
CHRNB2	0.8174000000000002	8.575599999999998	3.3911234658745277
C1orf189	90.39220000000002	12.5858	-2.844401364499044
SLC6A11	1.1911999999999998	28.5462	4.582811146205337
RPS6KA2	1297.0124000000003	222.7992	-2.541376314896914
ST8SIA6	104.03700000000002	12.746799999999993	-3.0288896850072082
ANKRD34B	1.0742	8.8936	3.0495048926556843
INHA	5.443999999999999	37.55179999999999	2.786143091279919
OLR1	2373.8314000000005	451.06199999999995	-2.3958198164947695
CAMK2B	4.282399999999999	32.633799999999994	2.9298755270632957
VSIG4	4669.3032	649.8886000000001	-2.84494292632381
DMBT1	2992.97	426.0644000000001	-2.8124344014312412
PRB3	2.1974000000000005	121.44920000000002	5.78841166435645
TMEM190	667.4524	111.03780000000006	-2.587614064215356
ROBO4	1407.5891999999994	121.1226	-3.53868636532448
UBE2C	118.49460000000003	2894.1684000000005	4.610255649251416
TMPRSS11D	2.8939999999999992	375.7391999999999	7.0205229047669775
CNTN5	3.7418000000000005	19.979599999999998	2.416723346660041
WSCD2	11.587600000000002	65.7092	2.5035135883880235
BRIP1	8.404199999999998	89.66460000000002	3.4153561146099505
COL4A6	30.51100000000001	228.97060000000002	2.9077609968407954
FAM133A	0.8862000000000002	14.9256	4.0740127910657815
AGMAT	5.994000000000002	30.92559999999999	2.367210596815607
FCAR	129.4418	25.857000000000014	-2.3236767704022823
TBX4	681.9315999999999	74.9152	-3.1862966687545513
PI16	222.47660000000005	9.700200000000002	-4.51949529846204
DDN	1.5064000000000002	15.1634	3.3314164666277604
UBE2QL1	3.9472000000000005	46.743399999999994	3.5658611501645714
CD302	1151.1887999999997	150.77780000000004	-2.932628529229085
ESPL1	19.829200000000004	196.84580000000005	3.3113675517833623
ARHGAP6	228.43780000000004	35.2944	-2.694290194726239
GYPE	62.17420000000001	4.694400000000001	-3.727303358061929
TUBB2B	50.68459999999998	337.75719999999984	2.7363671532234224
TIE1	1248.9122000000004	187.16379999999998	-2.738298726987307
GLOD5	52.320599999999985	9.032800000000002	-2.5341339146325943
FAM83F	8.797799999999999	248.19060000000005	4.818161860577923
CDKL2	100.12	16.803599999999996	-2.5748879422032456
CCL26	19.188799999999997	179.1440000000001	3.2227833263386123
ATAD5	13.7752	68.15900000000002	2.3068309038931596
SPAG5	100.64220000000003	993.4759999999999	3.303249751403765
AURKA	64.67399999999999	577.2484000000001	3.157934522177929
CNTN6	107.40080000000003	3.7777999999999996	-4.829314603165319
LGI3	542.6914	57.5686	-3.2367780133913078
GPD1	622.2933999999998	34.065799999999996	-4.191198952710426
SFTA3	5096.134199999998	331.8415999999999	-3.940836609114096
WASF1	75.88919999999996	410.18080000000003	2.4342934713475146
FOXN1	4.178	91.28039999999999	4.449420716159242
SERPINB3	102.85320000000002	1835.7865999999997	4.157739777969605
RNASE10	2.3554	31.116600000000012	3.723640442903372
HSD17B1	35.4238	193.33740000000012	2.4483298585193207
CKMT1B	41.959800000000016	676.8437999999999	4.01174322485334
MARK1	53.9478	307.79580000000004	2.51233751294591
KRT32	0.4044	7.8178	4.272907774791042
TAL1	209.68980000000002	24.20779999999999	-3.1147128071486803
ZYG11A	0.5906000000000001	21.9654	5.216907605110581
MYO18B	1.6098	10.4094	2.692933548244124
CNTD2	4.547199999999999	22.243	2.2903010182750876
SERPINB4	6.4976	541.5035999999999	6.38092018652594
ALOX12B	2.5512	53.191999999999986	4.381961374974914
RTP1	0.5865999999999999	2.9172000000000007	2.31413532299293
TMEM158	34.5866	337.75100000000003	3.287674937884973
NLRP7	2.1168000000000005	24.5646	3.5366238751764456
GALR2	2.0156000000000005	13.996599999999995	2.795795149289984
C11orf88	473.16479999999996	67.6268	-2.8066757574153796
GGTLC1	1358.4516	33.6796	-5.333944350600411
ALDH3B2	24.467599999999997	614.4308000000002	4.6503060357508215
HIST1H2BG	29.441399999999994	238.40339999999998	3.0174866297039635
INHBE	2.05	17.017	3.0532809056935246
S100A8	10356.169399999999	52040.195599999985	2.3291359153443967
DLK2	23.21520000000001	221.71759999999998	3.255581681299596
TMEM179	0.9617999999999999	31.541000000000004	5.035347664722204
EMX1	0.5202	28.0656	5.753592692757211
FAM167A	303.1202	49.81540000000001	-2.6052262838053135
ERVV-1	0.3318	5.400400000000001	4.024680478211202
PNMA5	0.968	122.07999999999998	6.978604104447299
REN	17.6194	2.6686	-2.723009817141476
ALDH3B1	1872.8986000000002	208.20800000000003	-3.1691753855547553
FAM124B	67.2122	10.807200000000002	-2.6367303384551275
MYBL2	51.92340000000001	1227.1773999999998	4.562815153296165
CA9	21.514799999999994	1664.797	6.273873031034001
RAB6B	84.06280000000001	715.1537999999999	3.0887141229728963
AGMO	3.7000000000000006	58.4874	3.982528681056816
PLA2G1B	1062.1194000000005	36.4762	-4.863846707164673
C6	105.46840000000003	8.944399999999998	-3.559682291223919
LRRC32	3334.949199999999	495.7293999999998	-2.750040057835483
C4BPA	3715.164999999999	297.5486	-3.6422290510848927
EEF1A2	15.340800000000002	305.54720000000003	4.31594963606631
GCSAML	24.628400000000006	4.578599999999998	-2.427344467725491
KIF11	29.386599999999998	340.5286	3.534545615662766
PAX6	13.7278	100.71080000000002	2.8750460583914648
KLK8	9.800200000000002	473.2986	5.593795652734639
BARX1	0.8648000000000002	216.1246	7.96528105534233
OGDHL	3.8009999999999993	56.03339999999999	3.881836104899136
CCDC173	58.12499999999997	7.502000000000002	-2.95381164299601
CCDC147	44.06759999999999	8.379999999999999	-2.3946961779755767
ALOX12	15.714199999999998	117.09720000000003	2.8975658464505685
TMEM236	17.1094	2.737200000000001	-2.6440164100506993
FOXE1	2.5967999999999996	466.9478	7.490382565138659
NTS	93.0868	4336.1888	5.541707159945529
VWA3B	152.71960000000007	17.881199999999996	-3.094369765627216
HMGCS2	53.38280000000002	9.296199999999997	-2.521661966197872
RBP4	886.9144	144.05280000000002	-2.622197167525409
RP1	7.960800000000002	1.4761999999999997	-2.4310252226716984
TG	20.397199999999998	108.76060000000005	2.4147129886659076
SOD3	2507.7552000000005	451.32999999999987	-2.474141940093477
SLIT3	921.3950000000001	160.2008	-2.5239384169021353
WDR72	9.254599999999998	300.9232000000001	5.023080891230176
LRRIQ1	80.98980000000003	15.928199999999995	-2.3461569825850357
HEPHL1	0.35119999999999996	51.3958	7.1932138139170085
LGALS4	76.6458	12.4408	-2.623127477633541
MMP11	51.23660000000001	2655.2	5.69550198097932
SHROOM4	368.16240000000005	56.48119999999999	-2.704499647878612
HIST1H3D	15.879000000000001	78.71920000000001	2.309595499261102
FHL1	6346.213799999998	497.7145999999999	-3.6725055126935096
MUC13	12.587199999999998	78.373	2.6383993284311975
CDH3	201.73159999999996	2658.0170000000003	3.7198413357865543
ANLN	39.416	721.2044000000004	4.193554916668061
POLE2	38.39620000000001	212.8856	2.4710429240672656
COX4I2	1416.5788	181.84219999999993	-2.961651907924901
CD70	25.312400000000004	180.92300000000003	2.8374596150796285
AQP1	20112.103199999998	1795.7009999999998	-3.485444903918574
PAGE2B	2.4030000000000005	75.764	4.978603947075738
RSPO2	140.07480000000004	9.151599999999998	-3.936029626566825
NPR1	904.9576000000002	76.47600000000003	-3.564771227457678
FCN1	1204.0088	134.4924	-3.162249381397301
RS1	62.25000000000002	1.7736	-5.133321256750223
UGT2B4	26.0014	2.4788	-3.3908755262066506
TRIM15	0.8239999999999997	14.1328	4.100259174084031
KCNA4	21.825800000000005	2.2969999999999997	-3.248211773349509
SFTPC	950268.3633999999	16333.267400000002	-5.862449669793896
DYNC1I1	24.07360000000001	181.87700000000007	2.917439306918189
ADAM23	33.471799999999995	555.1104	4.051756680786963
C7	5322.218400000001	467.67979999999994	-3.508434690905252
C1orf170	13.6736	67.4034	2.301428239228449
PHF21B	2.1923999999999997	11.5406	2.3961352872624007
AHCYL2	1306.4458000000004	220.6718	-2.565673091163743
MS4A3	9.483600000000001	1.7781999999999996	-2.4150172160544807
ARMC4	93.84299999999998	19.031999999999993	-2.3018219577177312
PLK4	34.185599999999994	193.9186	2.5039905366294835
TRIML1	0.9328	4.790800000000001	2.3606268933465215
GIMAP7	1341.2526	200.29979999999995	-2.7433480819010065
MND1	20.324999999999996	218.72420000000008	3.427785593921812
ITGB4	894.0022	6620.839400000001	2.8886638489071106
WFDC1	489.75760000000014	84.50699999999999	-2.534925125479938
CENPM	135.28239999999997	682.4718	2.334795275084543
SLC6A20	80.3484	5.555999999999999	-3.854150790967514
CTD-2162K18.4	1.9070000000000005	11.269800000000002	2.563085164123185
LILRA1	84.8098	14.795799999999996	-2.5190432774115576
LMOD1	721.802	119.37020000000003	-2.596160418676741
ATP13A4	1011.4318	119.55840000000003	-3.0806116430694095
ACVR1C	4.643799999999999	33.16580000000001	2.8363185814698815
AK1	6246.878	1169.4494000000002	-2.417305914510299
TDRD10	186.60620000000003	15.244200000000005	-3.6136645743093534
HSPA12B	441.892	62.369399999999985	-2.8247835275988575
CAPN8	950.6468000000002	140.5282	-2.7580497595185887
MYRF	751.1386	77.24119999999999	-3.281636655284909
HTR3A	2.5515999999999996	51.7386	4.34176692777747
COL10A1	64.77080000000001	933.3308000000002	3.8489730370608646
FRRS1L	0.8443999999999998	9.908400000000002	3.552653627254065
MYBPC1	2.795600000000001	232.94440000000003	6.380683886338148
DAW1	104.115	13.565799999999994	-2.9401319011891998
SYT12	3.9361999999999995	43.25679999999999	3.458051511670684
KANK3	505.0139999999999	43.7164	-3.530076876235977
C4orf22	68.272	9.613000000000001	-2.8282353767612642
FRMD6	203.347	993.5357999999999	2.2886282462092575
HELLS	38.584799999999994	300.5656	2.9615753681436647
IGSF11	3.7653999999999996	68.07740000000001	4.176300902680722
CPS1	25.1332	202.17479999999995	3.0079369099693682
